"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Estratto dell'atto di unione civile","SI","","",""
"Allegati","Lettera raccomandata","SI","","",""
"Formula","121-undecies","SI","","",""
"Formula","194","NO","","",""
"Formula","195","NO","","",""
"Formula","196","NO","","",""
"Formula","197","NO","","",""
"Formula","198","NO","","",""
"Formula","199","NO","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Comunicazione","Data comunicazione all'altro unito civilmente","SI","evento.scioglimentoUnioneCivile","dataComunicazione",""
"Comunicazione","Comunicazione tramite raccomandata AR","SI","evento.scioglimentoUnioneCivile","raccomandataAR",""
"Comunicazione","Altro mezzo di comunicazione","NO","evento.scioglimentoUnioneCivile","altroMezzoDiComunicazione","121-undecies"
"Comunicazione","Comunicazione inviata a","SI","evento.scioglimentoUnioneCivile","indirizzoComunicazione",""
"Comunicazione","Data Ricezione comunicazione all'altro unito civilmente","SI","evento.scioglimentoUnioneCivile","dataRicezione",""
"Unito civilmente 1","Cognome","NO","evento.intestatari[0]","cognome","121-undecies"
"Unito civilmente 1","Nome","SI","evento.intestatari[0]","nome",""
"Unito civilmente 1","Sesso","NO","evento.intestatari[0]","sesso",""
"Unito civilmente 1","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Unito civilmente 1","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Unito civilmente 1","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Unito civilmente 1","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Unito civilmente 1","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita",""
"Unito civilmente 1","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Unito civilmente 1","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita",""
"Unito civilmente 1","Nazionalita","SI","evento.intestatari[0]","idNazionalita",""
"Unito civilmente 1","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita",""
"Unito civilmente 1","Stato di residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Unito civilmente 1","Stato di residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Unito civilmente 1","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Unito civilmente 1","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza",""
"Unito civilmente 1","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Unito civilmente 1","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza",""
"Unito civilmente 1","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza",""
"Unito civilmente 1","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante",""
"Unito civilmente 1","flag comparente","SI","evento.intestatari[0]","flagComparente",""
"Unito civilmente 1","flag firmatario","SI","evento.intestatari[0]","flagFirmatario",""
"Unito civilmente 2","Cognome","NO","evento.intestatari[1]","cognome","121-undecies"
"Unito civilmente 2","Nome","SI","evento.intestatari[1]","nome",""
"Unito civilmente 2","Sesso","NO","evento.intestatari[1]","sesso",""
"Unito civilmente 2","Data nascita","SI","evento.intestatari[1]","dataNascita",""
"Unito civilmente 2","Stato di nascita","SI","evento.intestatari[1]","idStatoNascita",""
"Unito civilmente 2","Stato di nascita - Descrizione","SI","evento.intestatari[1]","nomeStatoNascita",""
"Unito civilmente 2","Provincia di nascita","NO","evento.intestatari[1]","idProvinciaNascita",""
"Unito civilmente 2","Provincia di nascita - Descrizione","NO","evento.intestatari[1]","siglaProvinciaNascita",""
"Unito civilmente 2","Comune di nascita","NO","evento.intestatari[1]","idComuneNascita",""
"Unito civilmente 2","Comune di nascita - Descrizione","NO","evento.intestatari[1]","nomeComuneNascita",""
"Unito civilmente 2","Nazionalita","SI","evento.intestatari[1]","idNazionalita",""
"Unito civilmente 2","Nazionalita - Descrizione","SI","evento.intestatari[1]","nazionalita",""
"Unito civilmente 2","Stato di residenza","SI","evento.intestatari[1]","idStatoResidenza",""
"Unito civilmente 2","Stato di residenza - Descrizione","SI","evento.intestatari[1]","nomeStatoResidenza",""
"Unito civilmente 2","Provincia di residenza","NO","evento.intestatari[1]","idProvinciaResidenza",""
"Unito civilmente 2","Provincia di residenza - Descrizione","NO","evento.intestatari[1]","siglaProvinciaResidenza",""
"Unito civilmente 2","Comune di residenza","NO","evento.intestatari[1]","idComuneResidenza",""
"Unito civilmente 2","Comune di residenza - Descrizione","NO","evento.intestatari[1]","nomeComuneResidenza",""
"Unito civilmente 2","Indirizzo di residenza","NO","evento.intestatari[1]","indirizzoResidenza",""
"Unito civilmente 2","flag dichiarante","SI","evento.intestatari[1]","flagDichiarante",""
"Unito civilmente 2","flag comparente","SI","evento.intestatari[1]","flagComparente",""
"Unito civilmente 2","flag firmatario","SI","evento.intestatari[1]","flagFirmatario",""
"Atto unione civile","Id atto","NO","evento.scioglimentoUnioneCivile.attoUnioneCivile","idAnsc",""
"Atto unione civile","Provincia registrazione","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","idProvinciaRegistrazione",""
"Atto unione civile","Provincia registrazione - Descrizione","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","siglaProvinciaRegistrazione",""
"Atto unione civile","Comune registrazione","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","idComuneRegistrazione",""
"Atto unione civile","Comune registrazione - Descrizione","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","nomeComuneRegistrazione",""
"Atto unione civile","Tipo evento","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","idtipocontenuto",""
"Atto unione civile","Numero Comunale","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","numeroatto",""
"Atto unione civile","Anno atto","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","annoAtto",""
"Atto unione civile","Data atto","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","dataformazione",""
"Atto unione civile","Tipo registro","SI","evento.scioglimentoUnioneCivile.attoUnioneCivile","tipologia",""
"Atto unione civile","Parte","NO","evento.scioglimentoUnioneCivile.attoUnioneCivile","parte","121-undecies"
"Atto unione civile","Serie","NO","evento.scioglimentoUnioneCivile.attoUnioneCivile","serie","121-undecies"
"Interprete","Cognome","NO","evento.interprete","cognome","195,196"
"Interprete","Nome","NO","evento.interprete","nome","195,196"
"Interprete","Sesso","NO","evento.interprete","sesso","195,196"
"Interprete","Data nascita","NO","evento.interprete","dataNascita","195,196"
"Interprete","Stato di nascita","NO","evento.interprete","idStatoNascita",""
"Interprete","Stato di nascita - Descrizione","NO","evento.interprete","nomeStatoNascita","195,196"
"Interprete","Provincia di nascita","NO","evento.interprete","idProvinciaNascita",""
"Interprete","Provincia di nascita - Descrizione","NO","evento.interprete","siglaProvinciaNascita","195,196"
"Interprete","Comune di nascita","NO","evento.interprete","idComuneNascita",""
"Interprete","Comune di nascita - Descrizione","NO","evento.interprete","nomeComuneNascita","195,196"
"Interprete","Nazionalita","NO","evento.interprete","idNazionalita",""
"Interprete","Nazionalita - Descrizione","NO","evento.interprete","nazionalita","195,196"
"Interprete","Stato di residenza","NO","evento.interprete","idStatoResidenza",""
"Interprete","Stato di residenza - Descrizione","NO","evento.interprete","nomeStatoResidenza","195,196"
"Interprete","Provincia di residenza","NO","evento.interprete","idProvinciaResidenza",""
"Interprete","Provincia di residenza - Descrizione","NO","evento.interprete","siglaProvinciaResidenza","195,196"
"Interprete","Comune di residenza","NO","evento.interprete","idComuneResidenza",""
"Interprete","Comune di residenza - Descrizione","NO","evento.interprete","nomeComuneResidenza","195,196"
"Interprete","Indirizzo di residenza","NO","evento.interprete","indirizzoResidenza","195,196"
"Interprete","flag dichiarante","NO","evento.interprete","flagDichiarante","195,196"
"Interprete","flag comparente","NO","evento.interprete","flagComparente","195,196"
"Interprete","flag firmatario","NO","evento.interprete","flagFirmatario","195,196"
"Dettagli evento","Presenza interprete","SI","evento","ausilioInterprete",""
"Dettagli evento","Comprensione coniuge1","SI","evento.scioglimentoUnioneCivile","comprensioneConiuge1",""
"Dettagli evento","Motivo impedimento scrittura coniuge 1","NO","evento.scioglimentoUnioneCivile","motivoImpedimentoScritturaConiuge1",""
